Iter	Posterior	Likelihood	Prior	t_s0	t_s1	t_c0	t_c1	t_c2	t_c3	b0_s0	b0_s1	b0_c	b1_s0	b1_s1	b1_c	b2_s0	b2_s1	b2_c	b3_s0	b3_s1	b3_c	b4_s0	b4_s1	b4_c	b5_s0	b5_s1	b5_c	b6_s0	b6_s1	b6_c	b7_s0	b7_s1	b7_c	b8_s0	b8_s1	b8_c	b9_s0	b9_s1	b9_c	b10_s0	b10_s1	b10_c	b11_s0	b11_s1	b11_c	b12_s0	b12_s1	b12_c	b13_s0	b13_s1	b13_c	b14_s0	b14_s1	b14_c	b15_s0	b15_s1	b15_c	b16_s0	b16_s1	b16_c	b17_s0	b17_s1	b17_c	b18_s0	b18_s1	b18_c	b19_s0	b19_s1	b19_c	b20_s0	b20_s1	b20_c	b21_s0	b21_s1	b21_c	b22_s0	b22_s1	b22_c	b23_s0	b23_s1	b23_c	b24_s0	b24_s1	b24_c	b25_s0	b25_s1	b25_c	b26_s0	b26_s1	b26_c	b27_s0	b27_s1	b27_c	b28_s0	b28_s1	b28_c	b29_s0	b29_s1	b29_c	b30_s0	b30_s1	b30_c	b31_s0	b31_s1	b31_c	b32_s0	b32_s1	b32_c	b33_s0	b33_s1	b33_c	b34_s0	b34_s1	b34_c	b35_s0	b35_s1	b35_c	b36_s0	b36_s1	b36_c	b37_s0	b37_s1	b37_c	b38_s0	b38_s1	b38_c	b39_s0	b39_s1	b39_c	b40_s0	b40_s1	b40_c	b41_s0	b41_s1	b41_c	b42_s0	b42_s1	b42_c	b43_s0	b43_s1	b43_c
319000	-99.557	-104.152	4.59523	2	8	7	6	1	8	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
319100	-106.722	-110.117	3.39457	2	9	8	5	1	8	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
319200	-100.657	-104.835	4.17806	2	8	7	6	1	8	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
319300	-97.7575	-102.714	4.95667	1	9	7	5	1	9	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
319400	-100.153	-101.319	1.16547	1	9	7	5	1	9	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
319500	-99.0184	-101.929	2.91086	1	9	7	5	1	9	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
319600	-100.94	-103.634	2.69326	1	9	7	5	1	9	0	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	1	0	1	0	0	3	0	0	3
319700	-102.558	-106.496	3.93866	2	8	7	6	1	8	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
319800	-107.879	-107.166	-0.71307	2	9	7	6	0	9	0	0	3	1	0	3	0	0	3	0	1	3	0	1	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	3	0	0	1	0	0	1	0	0	3	0	0	3
319900	-114.905	-117.196	2.2912	2	10	9	4	1	8	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	3	0	0	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
320000	-106.143	-110.885	4.74193	2	9	8	5	1	8	1	0	3	0	0	3	0	0	2	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	1	2	0	0	1	0	0	1	0	0	3	0	0	3
320100	-99.3043	-101.45	2.14547	1	9	7	5	1	9	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
320200	-100.44	-101.897	1.45735	1	9	7	5	1	9	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
320300	-99.094	-102.061	2.9673	1	9	7	5	1	9	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
320400	-99.6323	-101.549	1.91682	1	9	7	5	1	9	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
320500	-104.087	-109.076	4.98913	1	9	7	5	1	9	0	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	1	0	1	0	0	3	0	0	3
320600	-98.6201	-103.589	4.96892	2	8	7	6	1	8	0	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	1	0	1	0	0	3	0	0	3
320700	-102.92	-106.532	3.61128	2	8	7	6	1	8	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
320800	-100.442	-104.828	4.38551	1	9	7	5	1	9	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
320900	-99.7373	-104.459	4.72215	1	9	7	5	1	9	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
321000	-102.203	-107.231	5.02769	2	8	7	6	1	8	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
321100	-101.277	-102.291	1.01469	1	9	7	5	1	9	0	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	1	0	1	0	0	3	0	0	3
321200	-98.7156	-103.003	4.28765	1	9	7	5	1	9	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
321300	-101.44	-100.854	-0.586065	2	8	7	6	1	8	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
321400	-103.368	-103.075	-0.293438	2	8	7	6	1	8	0	0	3	1	0	3	0	0	2	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	1	2	0	0	1	0	0	1	0	0	3	0	0	3
321500	-101.977	-103.233	1.25522	1	9	7	5	1	9	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
321600	-100.161	-101.768	1.60671	1	9	7	5	1	9	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
321700	-103.63	-103.817	0.187	1	9	7	5	1	9	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
321800	-99.1676	-103.152	3.98414	1	9	7	5	1	9	0	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	1	0	1	0	0	3	0	0	3
321900	-103	-105.672	2.67111	2	8	7	6	1	8	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
322000	-99.9256	-103.278	3.35267	2	8	7	6	1	8	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
322100	-102.162	-105.539	3.37709	2	8	7	6	1	8	1	0	3	0	0	3	0	0	2	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	1	2	0	0	1	0	0	1	0	0	3	0	0	3
322200	-99.5952	-104.283	4.68815	1	9	7	5	1	9	1	0	3	0	0	3	0	0	2	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	1	2	0	0	1	0	0	1	0	0	3	0	0	3
322300	-100.385	-99.4401	-0.945295	1	9	7	5	1	9	0	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	1	0	1	0	0	3	0	0	3
322400	-99.4116	-103.323	3.91101	1	9	7	5	1	9	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
322500	-99.4979	-101.761	2.26311	1	9	7	5	1	9	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
322600	-99.1775	-101.432	2.25453	1	9	7	5	1	9	0	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	1	0	1	0	0	3	0	0	3
322700	-99.6469	-103.598	3.95089	1	9	7	5	1	9	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
322800	-101.816	-102.204	0.3884	1	9	7	5	1	9	0	0	3	1	0	3	0	0	2	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	1	2	0	0	1	0	0	1	0	0	3	0	0	3
322900	-98.5708	-101.53	2.9593	2	8	7	6	1	8	1	0	3	0	0	3	0	0	2	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	1	2	0	0	1	0	0	1	0	0	3	0	0	3
323000	-100.59	-102.677	2.08756	1	9	7	5	1	9	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
323100	-98.9954	-103.095	4.10002	1	9	7	5	1	9	0	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	1	0	1	0	0	3	0	0	3
323200	-101.52	-106.628	5.10742	2	8	7	6	1	8	1	0	3	0	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	3	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
323300	-101.1	-101.956	0.855876	1	9	7	5	1	9	0	0	3	1	0	3	0	0	2	0	1	3	0	0	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	3	0	1	0	0	0	1	0	1	1	0	1	0	0	0	3	0	1	3	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	1	0	0	1	0	0	1	0	0	3	0	0	2	0	0	1	0	0	1	0	0	3	0	0	3
